trial,persona_path,reward,choice,choice_label,price,price_threshold,feature_priority,purchase_likelihood,age_bracket,economic_motivation,region,socioeconomic_band,gender_identity,life_stage,urbanicity,income,employment,rationale
survey_toilet-brush-choice__uQwTVQk,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-79ffe06bd978.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,Middle,Man,,,,Full-time,"I want a brush that stays out of sight and dries properly, and the OXO hideaway canister opens automatically while the ventilated tray keeps it hygienic. It is a trusted, top-rated brand and the compact footprint suits my bathroom without looking cluttered."
survey_toilet-brush-choice__uR68Lfn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-0d9904c7a183.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,5,cleaning,4,65-74,,North America,Middle,Woman,Retirement,,,Retired,"I want something simple and dependable that hides away neatly in a corner and doesn't cost much. The dedicated under-rim scrubber and antibacterial bristles appeal to me for keeping things clean, and the Clorox name is one I trust from years of household shopping."
survey_toilet-brush-choice__uS4Vvtc,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-4e6a895f223a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,Value-driven,North America,,,Mid-life,Suburban,,,"I want a brush that stays hidden and doesn't pool water in the holder, and the OXO auto-open canister with a ventilated tray does exactly that. It's a trusted brand at a reasonable mid-range price, and the compact footprint suits my bathroom."
survey_toilet-brush-choice__uTXbXBW,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-ba79dc1c551a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Middle,Woman,,,,Homemaker,"I want something tidy and hygienic that hides the brush away in a covered canister, and OXO is a brand I trust for household goods. The auto-open canister and ventilated tray keep things neat and dry, and at under $20 the price is reasonable for the quality."
survey_toilet-brush-choice__uToLtre,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-39a27153c7e6.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,,North America,Middle,Woman,,,,Homemaker,"I like that the brush hides away completely in its canister, which keeps the bathroom looking tidy and is more hygienic. OXO is a brand I trust, and the ventilated tray that prevents water pooling matters to me."
survey_toilet-brush-choice__uUE9Doh,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-6b5d895694ce.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,75-84,,North America,Lower-middle,Woman,Retirement,,,Retired,"I want a brush that actually cleans under the rim, and the Clorox name is one I've trusted for years. The corner caddy saves space in my small bathroom, and at $15.50 the price is sensible for something that will last."
survey_toilet-brush-choice__uUnnjgs,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-3fd63ef5a319.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Part-time,"The OXO Hideaway is the best fit for me: it's a well-known, top-rated brand with a hideaway canister that keeps the brush out of sight and a ventilated tray that prevents water pooling, which matters for hygiene in a small bathroom. At $19.97 it's a reasonable mid-range price for reliable build quality and a clean, minimal look that won't clash with my decor."
survey_toilet-brush-choice__uVCakif,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-8a889c985985.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,,,,,Full-time,"The OXO Hideaway is top-rated and its auto-open canister hides the brush head completely, which keeps the bathroom looking tidy. The ventilated tray prevents water pooling at the bottom, which is the hygiene issue that ruins most brush holders."
survey_toilet-brush-choice__uVFezhU,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-9817f22927ac.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,design,4,,,North America,,Man,,,,,"I want a brush that keeps the bathroom looking tidy, and the OXO Hideaway stores the brush completely out of sight while the canister opens automatically when lifted. OXO's reputation for solid, well-designed tools and its top-rated status make it worth the modest price for something I'll use daily."
survey_toilet-brush-choice__ueuJu2H,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-1bda185f8dde.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,Lower-middle,Woman,,,,Full-time,"With two kids and a busy full-time schedule, I want something reliable that hides the brush and keeps things tidy. OXO is a brand I trust, it's top rated, has a ventilated tray that prevents water pooling, and at under $20 the price is fair for the quality."
survey_toilet-brush-choice__uo77CW8,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-051dc61137ce.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,25-34,,North America,Low income,Woman,,,,,"With three kids and one bathroom, I need a brush for each bathroom and backups on hand, so a 3-pack at $13.99 is the best value for my tight budget. Stiff nylon bristles and non-slip handles are simple and get the job done without spending extra on features I don't need."
survey_toilet-brush-choice__urVpqmY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-ae93fdef1f11.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,,,Suburban,,Full-time,"I want a tidy, hygienic setup that doesn't show the brush and won't pool water, and the OXO's auto-open hideaway canister with ventilated tray fits that perfectly. At $19.97 it's mid-priced but a trusted, top-rated design, which suits my cautious, analytical approach to buying household basics."
survey_toilet-brush-choice__uzVzpVn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-0979d9690ee4.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Indifferent,North America,null,Man,Mid-life,Small town,null,null,"I want a set that keeps the brush out of sight and dries properly, and the OXO hideaway canister does both without fuss. The automatic opening lid and ventilated tray mean less standing water and odor, and the compact footprint suits a small bathroom. I've learned to trust a plain, well-made tool over gimmicks."
survey_toilet-brush-choice__uzmyziY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-5e8d7769a920.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,Middle,Woman,,,,Full-time,"I want something compact and tidy since our bathroom is small and I don't want a brush visible when it's not in use. OXO is a brand I trust, the hideaway canister keeps things looking clean, and the price is reasonable for the quality."
survey_toilet-brush-choice__v7nDQi2,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-3cfa9573ff9a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,High income,,,,,Full-time,"OXO is a brand I trust for well-engineered household tools, and the hideaway canister keeps the brush fully concealed — important for a clean bathroom look. The auto-open mechanism and ventilated tray that prevents water pooling address the hygiene and durability issues that matter most to me, and at $19.97 the price is reasonable for the build quality."
survey_toilet-brush-choice__v9JVL2J,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-80fb44d4cf40.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,,,Early career,,,,"I want a brush that disappears into a clean canister so my bathroom doesn't look cluttered, and the auto-open hideaway design plus ventilated tray addresses the hygiene and water-pooling issues I care about. OXO is a brand I trust for well-engineered household tools, and at $19.97 the price feels reasonable for the build quality and top-rated track record."
survey_toilet-brush-choice__v9jyEXb,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-a65d86a15d93.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Middle,Man,,,,Full-time,"I'm single and keep a tidy, traditional bathroom, so I want something that looks clean and hides the brush away. The OXO Hideaway's auto-open canister and ventilated tray keep things hygienic, and the top-rated reputation from a brand I trust justifies the mid-range price."
survey_toilet-brush-choice__vA6m4Vp,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-3d6d8c55b23b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,,,Suburban,,Full-time,"I want something that looks tidy and doesn't show a dirty brush sitting out, and the OXO canister opens automatically when you lift the brush, which is convenient. It's top rated and the ventilated tray keeps water from pooling, so it stays cleaner between uses. The price is reasonable for a brand I trust."
survey_toilet-brush-choice__vBG3QbT,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-f42c349a5b3b.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,3,price,3,65+,Value-driven,North America,Upper-middle,Man,Mid-life,Small town,,Full-time,"No persona-specific answer was produced, so a neutral answer was used."
survey_toilet-brush-choice__vL3EtAY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-55d7df435817.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,Value-driven,North America,High income,Man,Mid-life,,,Full-time,"I want a hygienic, well-engineered set that keeps the brush fully hidden and lets it dry without pooling water, and OXO's reputation for durable, thoughtfully designed household tools makes it the safest bet for daily use. The auto-open canister and compact footprint suit a clean, uncluttered bathroom, and at $19.97 it's a reasonable price for the quality."
survey_toilet-brush-choice__vNuyzAK,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-10a89801a29e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,,,North America,,Man,Mid-life,,,Full-time,"I want a clean, uncluttered bathroom and the OXO Hideaway keeps the brush completely out of sight while its auto-open canister and ventilated tray address hygiene and water pooling. It's a trusted brand with a top-rated reputation, and at $19.97 the price is reasonable for the design quality and compact footprint."
survey_toilet-brush-choice__vQT8gvC,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-a82500f024ad.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,Value-driven,North America,Upper-middle,Man,Mid-life,Suburban,$200k+,Retired,"I want a brush that stays out of sight and doesn't leave a puddle in the base — the OXO's auto-open hideaway canister and ventilated tray solve both, and it's the top-rated option from a brand I trust. At $19.97 it's a reasonable price for something I'll use daily for years."
survey_toilet-brush-choice__vSJzzqi,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-4578977c077b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,Middle,Woman,,,,Full-time,"The OXO Hideaway's auto-opening canister keeps the brush fully concealed, which suits my preference for a tidy, hygienic bathroom, and its ventilated tray prevents standing water. OXO is a brand I trust for well-designed, durable household tools, and the compact footprint fits my space at a fair price."
survey_toilet-brush-choice__vXMw7EX,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-ee0a11b5cc3a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,75-84,Value-driven,North America,Upper-middle,Woman,Mid-life,Small town,null,Full-time,"I want a set that keeps the brush out of sight and dries properly, and OXO's hideaway canister opens automatically while its ventilated tray prevents water pooling. OXO is a brand I trust for well-engineered household tools, and at $19.97 the quality is worth it for something I'll use daily."
survey_toilet-brush-choice__vaDxsL3,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-01d80eb3a936.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,75-84,Indifferent,North America,null,Woman,Retirement,null,null,null,"I want something that looks tidy and doesn't show a wet brush sitting in the open, and the OXO hideaway canister solves that with an auto-open lid and a ventilated tray that prevents water pooling. OXO's reputation for well-designed, durable household tools and its top-rated status make the $19.97 price easy to justify."
survey_toilet-brush-choice__vf8B8Fg,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-91ce34483246.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,55-64,,North America,Lower-middle,Woman,,,,Part-time,"I want a compact, tidy set that keeps the brush out of sight and dries without pooling water, and OXO's build quality and top-rated reputation justify the mid-range price for something I'll use daily. The hideaway canister suits a small bathroom and the ventilated tray addresses hygiene, which matters more to me than saving a few dollars."
survey_toilet-brush-choice__vnXMLrb,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-8f523fb46f04.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,High income,Woman,Retirement,Dense urban,null,Full-time,"I want a brush that is hygienic and unobtrusive rather than decorative, and the OXO Hideaway's auto-opening canister with a ventilated tray prevents the standing water that makes most holders unpleasant. OXO is a brand I trust for well-designed household tools, and at $19.97 the price is reasonable for something I will use daily for years. The compact footprint suits a small bathroom, and the firm nylon bristles will actually clean rather than smear."
survey_toilet-brush-choice__vnzBPrv,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-7480f6867cd4.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,,North America,Upper-middle,Man,Retirement,,,Retired,The OXO Hideaway is the top-rated option and its auto-opening canister hides the brush entirely while the ventilated tray keeps things dry and hygienic. At $19.97 it is a reasonable price for a trusted brand that fits neatly in a small bathroom.
survey_toilet-brush-choice__vpiJ7jM,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-1eb136ddc4e7.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,,,,,,Full-time,"The OXO Hideaway is the top-rated option and its auto-opening canister keeps the brush fully out of sight, which suits a clean minimal bathroom. At $19.97 it's a reasonable mid-range price for a well-reviewed, compact design that hides the brush head and drains water properly."
survey_toilet-brush-choice__vpiy7hi,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-04ebbb98f975.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,,,,Full-time,"OXO is a brand I've used for years and trust for durable, well-designed household tools, and the hideaway canister plus ventilated tray directly addresses the hygiene problem I actually care about (standing water and visible gunk). At $19.97 it's mid-priced, but the auto-open mechanism and compact footprint justify it over the cheaper silicone sets whose nubbed heads I'm skeptical actually scrub."
survey_toilet-brush-choice__vzog7wE,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-11d7c6ef8d8e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,Man,Retirement,,,Retired,"I've spent my career around teams and equipment where reliability and clean design matter, and OXO's reputation for well-engineered everyday tools earns my trust. The hideaway canister keeps the brush out of sight and the ventilated tray stops water pooling, which fits my preference for a tidy, hygienic bathroom. At $19.97 it's reasonably priced for a top-rated set that will simply work without fuss."
survey_toilet-brush-choice__w4MWXbG,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-788073d47a30.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,5,cleaning,4,55-64,,North America,Upper-middle,Man,,,,Unemployed,"I want something reliable and affordable that actually cleans under the rim, and this one has a dedicated under-rim scrubber plus antibacterial bristles. The corner caddy design saves space and Clorox is a brand I trust."
survey_toilet-brush-choice__wDDXNaF,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-63ae28592f83.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,High income,,,,,Full-time,"The OXO Hideaway is the best fit for me: the auto-open canister keeps the brush fully concealed and the ventilated tray stops water pooling, which matters for hygiene in a small bathroom. OXO's build quality and the No.1 Top Rated signal justify the mid-tier $19.97 price over the cheaper plastic sets."
survey_toilet-brush-choice__wE7UQ7F,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-2a7019699a47.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,Middle,Woman,Early career,Suburban,null,Self-employed,"I rent a small suburban bathroom and value a clean, uncluttered look, so the OXO's hideaway canister that conceals the brush entirely appeals to me. The ventilated tray that prevents water pooling addresses my hygiene concerns, and at $19.97 it sits comfortably in my budget while being a top-rated, trustworthy brand."
survey_toilet-brush-choice__wPVjxnR,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-523f79b703a3.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"I want a brush that is fully concealed when stored, since a visible dirty brush head is the main hygiene and appearance problem with these sets. OXO is a brand I trust for durable, well-engineered household tools, and the auto-open canister with a ventilated tray addresses water pooling directly. At $19.97 for a single well-built set, it is reasonable value without paying for a two- or three-pack I do not need."
survey_toilet-brush-choice__wRE2yzv,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-c95198f622d7.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,Man,,,,,"I want something compact and clean-looking that hides the brush when it's not in use, and the OXO auto-open canister does exactly that. It's a trusted brand with a ventilated tray to prevent water pooling, and at $19.97 it's a reasonable mid-range price for the quality."
survey_toilet-brush-choice__wSyRJET,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-9c937095d567.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,Upper-middle,Woman,Student,Dense urban,null,Student,"I want a set that stays clean and looks tidy in a shared bathroom, and the OXO's auto-open hideaway canister keeps the brush out of sight while its ventilated tray stops water pooling. It's the top-rated option from a brand I trust, and at $19.97 the price is reasonable for the build quality."
survey_toilet-brush-choice__wUDbVSP,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-224e2097c924.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,,,,Full-time,"I want a compact, clean-looking set that hides the brush entirely when stored, and the ventilated tray solves the standing-water problem that makes most holders gross. OXO's design reputation and the No.1 Top Rated status give me confidence in the build quality, and at $19.97 it's a fair mid-range price for something I'll use daily."
survey_toilet-brush-choice__wVkpbuw,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-0fcbf457536c.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,55-64,,North America,Lower-middle,Woman,Retirement,,,Retired,"I've always trusted Clorox for bathroom cleaning, and the under-rim scrubber is exactly the kind of practical feature I need for the hard-to-reach spots. At $15.50 the price is reasonable for a retired widow on a fixed income, and the corner caddy keeps things tidy without taking up much space."
survey_toilet-brush-choice__wWKFbvb,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-55288622dbb8.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,,,Mid-life,,,,"I prefer a compact, tidy look where the brush is hidden when stored, and the auto-open canister with a ventilated tray addresses my hygiene concerns. OXO's reputation and top-rated status give me confidence in the build quality, and at $19.97 the price is reasonable for a set I'll use daily."
survey_toilet-brush-choice__wbp5eTe,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-df1b7e340603.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,35-44,,North America,,Woman,,,,Full-time,"I have three bathrooms and three kids, so having three brushes for $13.99 is the practical choice for my house. The stiff nylon bristles and caddy storage cover what I need without spending much."
survey_toilet-brush-choice__weXjziE,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-be3eb610c0ed.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Upper-middle,Man,Retirement,Suburban,null,Self-employed,"I have had excellent results with OXO Good Grips tools over the years, and their design philosophy — functional, restrained, well-engineered — matches how I furnish a home. The hideaway canister conceals the brush entirely, which suits a guest-visible bathroom, and the ventilated tray addresses the hygiene concern that matters most to me. At $19.97 for a top-rated, compact, well-reviewed set, the price is reasonable for the build quality."
survey_toilet-brush-choice__woapmUQ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-fbb0ffc128bc.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,High income,Woman,Retirement,Dense urban,null,Full-time,"I value a well-engineered, hygienic design from a brand with a strong reputation for thoughtful household products. The hideaway canister keeps the brush out of sight and the ventilated tray prevents standing water, which matters for cleanliness in a small bathroom. At $19.97 it is reasonably priced for the quality and top-rated track record."
survey_toilet-brush-choice__wyEoxBR,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-d4aaa8f8862d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,,Mid-life,,,Full-time,"I want a brush that hides the head when stored, so the bathroom doesn't look like it's displaying a used toilet brush. OXO is a brand I've had good luck with, the ventilated tray addresses the standing-water problem that makes most holders gross, and $19.97 is reasonable for something I'll use for years. Silicone and gimmick heads (tweezers, under-rim scrubbers) are harder for me to trust to actually scrub."
survey_toilet-brush-choice__wzGp3ZW,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-1ee6fad91904.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"I want a brush that stays hidden and doesn't look like a toilet brush sitting in my bathroom. The OXO hideaway canister opens automatically when lifted, has a ventilated tray so water doesn't pool, and is compact for a small bathroom. OXO is a brand I trust for practical, well-designed household tools."
survey_toilet-brush-choice__x2HhyBh,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-a1ec2a92a48e.yaml,1.0,sellemer_silicone,Sellemer Silicone,12.99,5,hygiene,4,18-24,,North America,Lower-middle,Woman,Student,,,Student,"As a student on a tight budget, $12.99 is affordable, and the silicone head with a ventilated quick-dry base feels more hygienic than bristle brushes that stay damp. The flexible flat head reaching under the rim and the wall-mount option suit a small shared bathroom."
survey_toilet-brush-choice__x34qWdj,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-eec057ace8b3.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,null,North America,null,Man,Mid-life,null,null,null,"At 68 with a chronic condition and a busy household, I want something that looks tidy and is easy to use without bending and fussing. The OXO Hideaway's auto-open canister keeps the brush out of sight and the ventilated tray stops water pooling, and OXO's reputation for well-made everyday tools makes the $19.97 price feel fair."
survey_toilet-brush-choice__x3GoK4n,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-abd5b0f1cef9.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,,,,Full-time,"As an educator who values reliability and clean design, I trust the OXO brand and its No.1 Top Rated status. The hideaway canister that opens automatically and the ventilated tray for preventing water pooling address hygiene concerns well, and the compact footprint suits a small bathroom. At $19.97 it's a reasonable middle-ground price for the quality."
survey_toilet-brush-choice__x9vjhTU,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-a5e9d0c7c06d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,Value-driven,North America,,,,,,,"I value order, hygiene, and reliability in my home, and the OXO Hideaway's auto-opening canister keeps the brush out of sight and the ventilated tray prevents standing water. It is a trusted, top-rated brand at a fair mid-range price, which fits my preference for durable, well-organized household items."
survey_toilet-brush-choice__xAZqceB,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-8000f06147e7.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,Value-driven,North America,Middle,Woman,Mid-life,Dense urban,$50k-100k,Self-employed,"I want a set that looks tidy and disappears into the corner of a small bathroom, and the OXO hideaway canister does exactly that while being top rated. The ventilated tray that prevents water pooling matters more to me than saving a few dollars, since I have spent enough of my life managing a household on my own and prefer things that simply work."
survey_toilet-brush-choice__xDLCoBY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-3c69181534aa.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Indifferent,North America,Middle,Man,Mid-life,Small town,null,Self-employed,"I value order, durability, and a tidy appearance, and the OXO Hideaway's concealed canister and ventilated tray mean no visible brush and no standing water. OXO's reputation for well-engineered household goods and its top-rated status give me confidence in the build quality. At $19.97 it is a fair price for something that will last and look respectable in a small bathroom."
survey_toilet-brush-choice__xHXQJj5,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-89fde163b91d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,65+,Value-driven,North America,Upper-middle,Woman,Mid-life,Dense urban,$100k-200k,Self-employed,"I want a brush that stores discreetly and dries properly, and the OXO Hideaway's auto-open ventilated canister does both without a fussy footprint. OXO is a brand I trust for durable, well-designed household tools, and at just under $20 the price is reasonable for something I'll use daily for years."
survey_toilet-brush-choice__xLfUYjN,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-db0abd39e1fe.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,Lower-middle,Man,,,,Full-time,"I want something simple and reliable that doesn't look messy in the bathroom, and the OXO hideaway design keeps the brush out of sight while the ventilated tray keeps it from sitting in water. It's a well-known brand at a reasonable price, and the compact size works well for our small bathroom with kids."
survey_toilet-brush-choice__xPwJxxz,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-4fdf26ecdfa5.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Middle,Man,,,,Full-time,"With three kids and a busy household, I want something that hides the brush and dries cleanly rather than sitting out wet and grimy. The OXO's auto-opening hideaway canister and ventilated tray solve the hygiene problem, and the brand has a solid reputation for durable everyday tools at a fair price."
survey_toilet-brush-choice__xQm9VdL,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-7d539ac100b7.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Middle,Man,,,,,"With three kids and a busy household bathroom, I want something that hides the brush and doesn't leave a puddle of dirty water sitting in the base. OXO is a brand I've had good luck with, the auto-open canister keeps things looking tidy, and at under $20 the price is fair for the quality."
survey_toilet-brush-choice__xRGgGak,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-39e5b9a0c971.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,55-64,,North America,Lower-middle,Woman,,,,Full-time,"I have three bathrooms and a tight budget, so getting three brushes with holders for $13.99 is the best value here. They're simple white sets that will match any bathroom and I won't have to worry about replacing them for a long while."
