trial,persona_path,reward,choice,choice_label,price,price_threshold,feature_priority,purchase_likelihood,age_bracket,economic_motivation,region,socioeconomic_band,gender_identity,life_stage,urbanicity,income,employment,rationale
survey_toilet-brush-choice__jjdz6GY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-24684fc1c1e1.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,5,hygiene,4,65+,Value-driven,North America,High income,Woman,Mid-life,Dense urban,$200k+,Self-employed,"I have used OXO Good Grips products for years and trust the build quality; the hideaway canister design means no visible brush, which suits my bathroom's clean aesthetic. The ventilated tray that prevents water pooling addresses the hygiene concern that matters most to me, and at $19.97 the price is reasonable for a well-designed, compact set."
survey_toilet-brush-choice__jkS7mqv,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-f0e14589c606.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Middle,Man,,,,Full-time,"I want a brush that actually hides the head away when it's not in use, so the bathroom looks tidy and there's no standing water smell. OXO is a brand I trust for everyday tools, and the auto-open canister with ventilated tray fits my smaller bathroom without taking up much room."
survey_toilet-brush-choice__jkoJvKs,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-b2fc8354f9d0.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,25-34,,North America,,,Early career,,,Full-time,"I want a clean-looking bathroom and a holder that actually dries out instead of pooling water, so the OXO's auto-open hideaway canister and ventilated tray are exactly the hygiene features I care about. OXO is a brand I trust for well-designed, durable household tools, and at $19.97 the price is reasonable for something I'll use daily for years. The compact footprint also suits a small bathroom."
survey_toilet-brush-choice__jmkCrqC,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-e057ea8ed870.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,85+,,North America,Low income,Woman,,,,Homemaker,"I am a widow on a fixed income, so getting three brushes for $13.99 is the best value and means I have a spare for each bathroom and one to keep in the closet. White bristles and a simple white caddy suit my bathroom, and stiff nylon bristles scrub well without fuss."
survey_toilet-brush-choice__jnDe3Dz,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-503675021996.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,Middle,Woman,Early career,Dense urban,null,Full-time,"I rent a small apartment bathroom, so the hideaway canister that conceals the brush and auto-opens when lifted is exactly the space-saving, clean look I want. OXO's build quality and the ventilated tray that prevents water pooling justify the mid-range price for something I'll use daily."
survey_toilet-brush-choice__jnwaYhs,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-d925ef022bba.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"I want a compact, clean-looking set that hides the dirty brush and doesn't pool water, and OXO is a brand I trust for functional design. The auto-open canister and ventilated tray address the hygiene and space concerns I care about, and at $19.97 it's a reasonable middle price for something I'll use daily."
survey_toilet-brush-choice__jqNEyEX,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-0aae55a34312.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Upper-middle,Woman,Retirement,Dense urban,$100k-200k,Retired,"I want a discreet, well-engineered set that looks tidy in a compact bathroom, and the OXO auto-open hideaway canister with a ventilated tray keeps the brush out of sight and prevents water pooling. The brand's reputation for durable, thoughtfully designed household tools justifies the modest price premium over the budget silicone options."
survey_toilet-brush-choice__jtGfuoW,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-121cf2427268.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,Middle,Man,Retirement,Small town,null,Retired,"I've had good luck with OXO products over the years, and the hideaway canister that opens automatically when you lift the brush is a genuinely clever design — no fiddling, no mess. At $19.97 it's a fair middle price for a well-built set that keeps the brush out of sight in a small bathroom."
survey_toilet-brush-choice__jvR9XFL,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-1cbfea5156e8.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,Middle,Woman,,,,Full-time,"The OXO Hideaway keeps the brush fully out of sight when stored, which matters to me for a tidy, hygienic bathroom. The ventilated tray prevents water pooling, and the compact footprint suits a smaller bathroom like mine."
survey_toilet-brush-choice__kAy9WUP,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-e6503692cdd9.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,25-34,,North America,Low income,Woman,,,,Homemaker,At $15.50 it fits my tight budget and the Clorox name is one I trust for bathroom cleaning. The dedicated under-rim scrubber and corner caddy make sense for a small family bathroom where I'm the one doing all the scrubbing.
survey_toilet-brush-choice__kB76EKY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-76ff771fa66c.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,,,,,Full-time,"The OXO Hideaway has a clean, minimal look and the auto-open canister hides the brush entirely, which suits my bathroom. The ventilated tray and compact footprint are practical, and OXO's design reputation gives me confidence without overspending."
survey_toilet-brush-choice__kCsSee6,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-07d4561d50e9.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,35-44,,North America,Middle,Woman,,,,Homemaker,"With two kids and three bathrooms to keep clean, a 3-pack of white brushes with caddy holders for $13.99 is the practical, budget-friendly pick. Stiff nylon bristles scrub well and white matches our bathrooms, so I get value without sacrificing function."
survey_toilet-brush-choice__kHTpynn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-7b9d8cd43db8.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Lower-middle,Woman,,,,Full-time,"I want a brush that hides the dirty head away so my bathroom stays looking neat, and OXO is a brand I've seen in stores for years. The ventilated tray that keeps water from pooling matters to me because I don't want a mildewy smell, and at under $20 it fits my budget. The compact size suits my small bathroom too."
survey_toilet-brush-choice__kJHRGtr,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-a41ab06fca7d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,,,,,,Full-time,"I want a brush that stays hidden and doesn't drip water on the floor, and the OXO hideaway canister opens automatically when lifted with a ventilated tray to prevent pooling. OXO is a brand I've trusted for kitchen and bath tools for years, and at $19.97 the price is reasonable for something I'll use daily for a decade."
survey_toilet-brush-choice__kPqdkJT,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-03b2cc5562b3.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"The OXO Hideaway's auto-open canister hides the brush entirely, which keeps a small bathroom looking tidy, and I trust OXO's build quality. At $19.97 it's a reasonable mid-range price for a design that avoids the dripping, exposed-brush problem most cheap sets have."
survey_toilet-brush-choice__kVNQNnN,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-248efc1b1ae3.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,5,cleaning,4,65-74,,North America,Lower-middle,Man,Retirement,,,Retired,"I'm on a fixed retirement budget, so the $15.50 price is comfortable, and the Clorox name is one I've trusted for cleaning products for years. The corner caddy saves space in my small bathroom and the under-rim scrubber head sounds like it gets the job done without bending and straining."
survey_toilet-brush-choice__kaMJFrT,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-d4938b73d182.yaml,1.0,sellemer_silicone,Sellemer Silicone,12.99,5,price,4,18-24,,North America,Low income,Man,,,,Full-time,"I'm on a tight budget so $12.99 is about my ceiling, and this set gives me the most for that money. The silicone nubbed head reaches under the rim for a real clean, and the ventilated holder dries fast instead of sitting in dirty water, which matters more to me than looks. The wall-mount option is a nice bonus in a small bathroom."
survey_toilet-brush-choice__kb4ff9L,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-05c5ad6a35df.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,,,Student,,,Student,"I want a brush that stays out of sight and doesn't leave a puddle of standing water in the holder, and the OXO's auto-opening ventilated canister does exactly that. It's a compact, well-reviewed design from a brand I trust, and $19.97 is reasonable for something I'll use regularly for years rather than a disposable-feeling set."
survey_toilet-brush-choice__kc6DGyd,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-e728426dc24b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,3,75-84,,North America,Middle,Man,Retirement,,,Retired,"At my age I want something simple, tidy, and reliable rather than fancy. The OXO Hideaway keeps the brush out of sight, has a ventilated tray so it doesn't sit in dirty water, and the auto-open canister is easy on my hands. The $19.97 price is reasonable for a trusted brand that should last."
survey_toilet-brush-choice__kfrfHkV,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-522065bf072e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"I want a compact set that hides the brush when stored, and OXO's auto-open canister with a ventilated tray solves the dripping-water and looks problem without being fussy. At $19.97 it's a reasonable middle price for a brand I trust and a design that fits a small bathroom."
survey_toilet-brush-choice__kgDzNzn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-100f8b837587.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,Man,Retirement,,,Retired,"OXO is a brand I trust, and the hideaway canister keeps the brush out of sight while the ventilated tray prevents water pooling — a hygiene detail that matters to me. At $19.97 it's a fair price for a compact, well-designed set that fits a small bathroom."
survey_toilet-brush-choice__ki3PPq5,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-c3b88c4effdc.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,55-64,,North America,Upper-middle,Woman,Mid-life,Suburban,null,Retired,"I want a compact, tidy set that keeps the brush fully hidden and lets it drain without pooling water, and OXO's build quality and reputation give me confidence it will hold up. The $19.97 price is reasonable for a well-designed, ventilated canister that fits a small bathroom."
survey_toilet-brush-choice__kia2KkC,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-10a89801a29e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,Man,Mid-life,,,Full-time,"I value a clean, uncluttered bathroom and the OXO Hideaway's auto-open canister keeps the brush completely out of sight while the ventilated tray prevents water pooling and odor. OXO is a brand I trust for durable, well-designed household tools, and at $19.97 the price is reasonable for the build quality and small footprint that fits my space."
survey_toilet-brush-choice__kjx9bvQ,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-c3fda693021d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,5,,,North America,,Man,,,,,"I want a brush that looks clean and tidy in a small bathroom, and the OXO Hideaway's auto-open canister keeps the brush fully out of sight while the ventilated tray prevents water pooling. The $19.97 price is reasonable for a trusted, well-designed set that should hold up to daily use."
survey_toilet-brush-choice__ktJk3Aq,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-56bdde8b1995.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,brand,4,65+,,North America,,Woman,Retirement,,,,"I've used OXO Good Grips products for years and their build quality has never let me down, so the brand trust matters to me. The hideaway canister that opens automatically and the ventilated tray keep things tidy and dry, which suits my daily-routine, no-fuss approach. At $19.97 it's a fair price for something I'll use every day."
survey_toilet-brush-choice__kwjHFkU,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-c35ff17400b6.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,Man,Retirement,,,Retired,"I want a clean, uncluttered look and the OXO Hideaway keeps the brush completely out of sight while the auto-open canister and ventilated tray make it hygienic and easy to use. OXO is a brand I trust for durable, well-designed tools, and at $19.97 the price is reasonable for that quality."
survey_toilet-brush-choice__kxZTDpv,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-b85d3941e089.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,75-84,,North America,Lower-middle,Woman,Retirement,,,Retired,"I like that the brush hides away inside the canister so it isn't an eyesore in my bathroom, and the ventilated tray keeps it from sitting in dirty water. OXO is a brand I recognize and trust, and at under $20 the price is reasonable for something that will last."
survey_toilet-brush-choice__m6kQACn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-8fa61b8dcc9a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,Upper-middle,Man,Mid-life,Small town,null,Full-time,"I am long past the age of wanting to see a toilet brush sitting out, and the OXO Hideaway keeps the brush completely concealed until you lift it, which suits my preference for an orderly, tidy bathroom. OXO is a brand I trust for well-engineered household tools, and the ventilated tray that prevents water pooling addresses the hygiene concern that matters most to me. At $19.97 for a single well-made set, it is a sensible middle-ground purchase rather than a false economy."
survey_toilet-brush-choice__m8ifuXq,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-eb841f8c549c.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,25-34,,North America,Middle,Woman,,,,Homemaker,"With three kids and multiple bathrooms, I need several brushes and value matters on a single income. The JIGA 3-pack gives me three complete sets for the price of one, and stiff nylon bristles actually scrub hard rather than just pushing mess around."
survey_toilet-brush-choice__mGnGMNz,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-eb933a9c5c00.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Indifferent,North America,Upper-middle,Woman,Retirement,Dense urban,null,Retired,"I want a clean, unobtrusive look in a small bathroom, and OXO's hideaway canister keeps the brush fully concealed while the ventilated tray prevents soggy water pooling — a genuine hygiene win. OXO's reputation for well-designed, durable household tools makes the mid-range price easy to justify."
survey_toilet-brush-choice__mM5GNvS,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-6ef77829f6bb.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,design,4,65+,Value-driven,North America,Middle,Man,Retirement,Suburban,null,Self-employed,"I am particular about how things look in my home, and the OXO Hideaway's smooth minimal canister keeps the brush entirely out of sight, which suits a tidy bathroom. The auto-open lid and ventilated tray also address the hygiene and water-pooling issues I dislike in open brush designs, and OXO's reputation for well-engineered household tools gives me confidence in the build."
survey_toilet-brush-choice__mPV9fZ7,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-80710f06503d.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,75-84,Value-driven,North America,High income,Woman,Retirement,Small town,$100k-200k,Retired,"I have mobility limitations and use a mobility aid, so the OXO Hideaway's automatic canister that opens when the brush is lifted means I can use it one-handed without bending or fiddling with a lid. The ventilated tray keeps it hygienic and the compact, minimal white design suits my bathroom without visual clutter. OXO is a brand I trust, and at $19.97 the price is reasonable for the quality and convenience it offers."
survey_toilet-brush-choice__mPgntyD,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-5cb6483e5e03.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,,,,,,Full-time,"I value a clean, uncluttered look and the OXO Hideaway hides the brush entirely with an auto-open canister and a ventilated tray that prevents standing water — good hygiene without fuss. At $19.97 it's a reasonable price for a brand with a solid reputation for durable, well-designed household tools, and the compact footprint suits a small bathroom."
survey_toilet-brush-choice__mPreTE3,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-e72d4249db8c.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,$200k+,Full-time,"The OXO Hideaway's auto-opening canister keeps the brush fully concealed and the ventilated tray prevents standing water, which matters most to me for hygiene in a small bathroom. OXO's build quality and design track record justify the mid-range price, and I've had good long-term durability from their products."
survey_toilet-brush-choice__mQZPVQw,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-7db0cdc66a8b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Indifferent,North America,Middle,Man,Retirement,Suburban,null,Retired,"I want a hygienic, well-designed set that hides the brush when not in use, and OXO is a brand whose ergonomics and build quality I've trusted for years in the kitchen. The auto-open canister and ventilated tray directly address the two things that bother me most — visible mess and standing water in the base. At $19.97 for a single, thoughtfully engineered unit, the price is reasonable for a tool I'll use daily for years."
survey_toilet-brush-choice__mavAPXF,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-0c04819d58e9.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,,,Early career,,,Full-time,"I want a compact, no-fuss set that looks clean when stored and doesn't leave a wet brush sitting in a puddle. The OXO's auto-opening hideaway canister and ventilated tray solve exactly that, and at $19.97 the price is reasonable for a well-known brand with solid build quality."
survey_toilet-brush-choice__mb5c5y8,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-981367d8162d.yaml,1.0,clorox_under_rim,Clorox Corner Under-Rim,15.5,4,cleaning,4,65-74,,North America,Middle,Woman,,,,Full-time,"I trust the Clorox brand for bathroom cleaning, and the corner caddy design saves space while the under-rim scrubber gets the hard-to-reach spots. At $15.50 it's a fair price for a set that will actually get the job done."
survey_toilet-brush-choice__mcmJbEG,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-f41ed77f7b79.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65-74,,North America,Middle,Woman,,,,Homemaker,"I want a tidy, covered brush that doesn't show the dirty bristles in my bathroom, and I trust the OXO name for a sturdy, well-designed product. The auto-open canister and ventilated tray that keeps water from pooling appeal to me for hygiene, and at just under $20 the price is reasonable."
survey_toilet-brush-choice__meyUAmF,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-95d27ea6c924.yaml,1.0,sellemer_silicone,Sellemer Silicone,12.99,5,hygiene,4,,Value-driven,North America,,,,,,,"I want something that actually dries out instead of sitting in a puddle of gross water, and the ventilated quick-dry base plus tangle-free silicone head checks that box. It's cheap at $12.99, and the flexible flat head reaching under the rim matters more to me than looks."
survey_toilet-brush-choice__mfjVKQT,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-311c6827d6d4.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,,,,,,"I want a compact, clean-looking set that hides the brush when not in use, and the OXO's auto-open ventilated canister keeps things tidy and dry without a bulky footprint. The $19.97 price is reasonable for the build quality, and I trust OXO's design to be reliable and easy to use daily."
survey_toilet-brush-choice__mfndYUv,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-f7b6b4dc6b1a.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Middle,Woman,,,,Full-time,"I like that the brush hides away completely in the canister, so it looks tidy and the ventilated tray keeps things from getting gross. OXO is a brand I trust, and at $19.97 it's a fair price for something that will last and not clutter my small bathroom."
survey_toilet-brush-choice__mhSutZ2,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-35f36bd19b33.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,High income,Man,Retirement,Small town,null,Retired,"I want a tidy, well-engineered set from a brand with a solid reputation, and the OXO Hideaway's auto-opening canister keeps the brush out of sight while its ventilated tray prevents water pooling. At $19.97 the price is reasonable for the build quality and compact footprint, which suits a small bathroom."
survey_toilet-brush-choice__mk5A6Pv,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-25d0fcfd2e33.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,35-44,,North America,Lower-middle,Man,,,,Full-time,"With three kids and three bathrooms, a 3-pack at $13.99 is the practical, budget-friendly pick. Stiff nylon bristles and covered caddy storage cover what I need without spending much."
survey_toilet-brush-choice__mm6TGNw,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-c7107039fd39.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,High income,Woman,Retirement,Dense urban,null,Full-time,"The OXO Good Grips Hideaway Compact is the most thoughtfully engineered set here: the canister conceals the brush entirely when stored and opens automatically when lifted, and the ventilated tray prevents standing water, which is the main hygiene problem with toilet brushes. At $19.97 it sits in the sensible middle of the price range, and OXO's build quality and firm nylon bristles will outlast the silicone-nub designs that tend to smear rather than scrub."
survey_toilet-brush-choice__moxzrzL,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-a8cb6b57edde.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,Value-driven,North America,Upper-middle,Man,Mid-life,Small town,$100k-200k,Retired,"I want a brush that stays out of sight and doesn't leave a wet, dripping mess in the base. The OXO Hideaway's auto-opening canister and ventilated tray address exactly that, and OXO is a brand I know and trust for well-designed utility goods. At $19.97 it's a fair price for something I'll use daily."
survey_toilet-brush-choice__msHLxaL,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-b924e84ee4ca.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,Middle,Man,Mid-life,Small town,,Self-employed,"I want a clean, minimal look in my bathroom, and the OXO Hideaway's canister hides the brush entirely when stored, which keeps things tidy. The auto-open mechanism and ventilated tray solve the two things I actually care about — no visible mess and no standing water — and OXO's build quality justifies the mid-range price."
survey_toilet-brush-choice__mtUysZi,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-148f21a266a6.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,25-34,,North America,Lower-middle,Man,,,,Full-time,"I want a set that stays hidden and hygienic without looking cluttered, and the OXO Hideaway's auto-open canister and ventilated tray fit that. At $19.97 it's a reasonable middle price, and OXO's reputation for durable, well-designed tools makes it worth the extra over the cheapest silicone sets."
survey_toilet-brush-choice__my8zoXY,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-1d76868211e3.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,55-64,,North America,Middle,Man,,,,Homemaker,"I have more than one bathroom and these plain white sets look tidy and traditional, which suits me fine. Three brushes with holders for $13.99 is sensible value, and I don't care for the fancy silicone gadgets or bronze finishes."
survey_toilet-brush-choice__mzvZZvX,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_amazon-46becd36dc36.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,,,North America,,Woman,,Suburban,,Part-time,"I want a compact, tidy set that hides the brush when stored so my small suburban bathroom stays looking clean, and the auto-open canister with ventilated tray addresses hygiene by preventing water pooling. OXO's reputation for durable, well-designed tools makes the $19.97 price feel justified."
survey_toilet-brush-choice__n8btUnk,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-2586ba75238b.yaml,1.0,jiga_3pack,JIGA 3-Pack,13.99,5,price,4,55-64,,North America,Lower-middle,Woman,,,,Part-time,"I have three bathrooms to keep clean, so getting three brushes and holders for $13.99 is the sensible, thrifty choice. The stiff nylon bristles and covered caddy bases are exactly what I'm used to, and the white sets will match everything."
survey_toilet-brush-choice__n9yRiUC,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-f9f28ae1b18b.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,35-44,,North America,,,,,,Full-time,"I want a brush that stays hidden and looks tidy, and the OXO hideaway canister opens automatically when you lift the brush so there's no fiddling with a lid. The ventilated tray keeps water from pooling in the base, which is the main thing that makes these sets gross over time. It's a brand I trust and the price is reasonable for something I'll use daily."
survey_toilet-brush-choice__nALSsVn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-067ee27bb9db.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,18-24,,North America,,Woman,,,,Full-time,"I want a clean, minimal look in my bathroom, and the OXO Hideaway keeps the brush completely out of sight when stored, which matters to me for hygiene and tidiness. The auto-open canister and ventilated tray that prevents water pooling are practical features I trust from a brand I know, and at $19.97 it's a reasonable mid-range price."
survey_toilet-brush-choice__nJ2cnms,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_gss-dee5348440af.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,55-64,,North America,Middle,Woman,,,,Full-time,"I keep a tidy, modest bathroom and don't want a brush on display, so the hideaway canister that opens automatically and has a ventilated tray suits me well. OXO is a brand I've trusted for years, and at $19.97 the price is reasonable for something that hides the brush and dries properly."
survey_toilet-brush-choice__nNKnmMd,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-d5cd714dc75c.yaml,1.0,ixo_stainless,IXO 2-Pack Stainless,28.6,4,material,4,,,North America,,Man,Early career,,,,"I want something that will last and look sharp, not plastic that yellows and cracks. The 304 stainless long handles give better reach and durability, and the two-pack means I have a spare for the second bathroom without buying again."
survey_toilet-brush-choice__nNnC6Cn,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_wiki-054605ca835e.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,65+,,North America,null,Man,Retirement,null,null,Retired,"I've owned OXO Good Grips products for years and their build quality and ergonomics have never let me down. The hideaway canister keeps the brush out of sight and the ventilated tray prevents water pooling, which matters in a small bathroom. At $19.97, it's a fair price for something I'll use daily for years."
survey_toilet-brush-choice__nUJc76Q,persona/datasets/matraix-persona-1m/cohorts/cohort-162f4cf6eb0f/persona_stackoverflow-4b766887b6d7.yaml,1.0,oxo_hideaway,OXO Hideaway Compact,19.97,4,hygiene,4,45-54,,North America,,,,,,Full-time,"I'm a practitioner who distrusts marketing claims until proven, so I lean on a brand with a track record and a design that solves a real problem rather than gimmicks. The OXO Hideaway's auto-open canister and ventilated tray directly address the standing-water and drip mess that makes most brush holders gross, and its compact footprint suits a small bathroom. The tweezers, 2-packs, and '3 for 1' bundles feel like filler I don't need for a single bathroom."
